,precision,recall,pf,F1,AUC,g_measure,g_mean,bal,MCC,accuracy,Popt,cErecall,cEprecision,cEfmeasure,cMCC,cPMI,cIFA,cPCI,c_ROI_PII,c_ROI_PCI,ceIFA,mRecall,mPrecision,mfmeasure,mMCC,mPMI,mIFA,mPCI,m_ROI_PII,m_ROI_PCI,meIFA,median_time,mean_time,std_time
activemq-5.0.0,0.6122448979591837,0.564739238766217,0.06234175115818795,0.5796522556390977,0.742845881733461,0.6950426198072225,0.7175371424934264,0.6848206001266721,0.5171189035221967,0.8781312677369153,0.7066244767068556,0.4230769230769231,0.563301282051282,0.48240495137046857,0.41451301241346117,0.1143903841880286,1.0,0.20332920012892206,393.64864864864865,218.08636957513124,0.0015349985956243498,0.6502815768302495,0.5,0.5635429577338291,0.4820376414419551,0.1994177583697234,1.0,0.4364863983953279,348.47872340425533,160.58364212871157,0.0015349985956243498,17.69791020000048,18.353855434999932,6.686107666436323
activemq-5.1.0,0.34846938775510206,0.2539843157095877,0.042757574256757,0.28167233835683037,0.6041229003809676,0.39777959744511004,0.4881732125036947,0.4691062313282599,0.24122208723384891,0.9032884938085302,0.5779597920571088,0.27435167615433265,0.3063885267275098,0.2896057347670251,0.2348467030137083,0.0710344460173219,4.0,0.20204464086797397,224.74387947269307,74.98494982676416,0.00484582499608905,0.49073756432246995,0.18947601694080565,0.2755102040816326,0.2114088327363195,0.199442119944212,4.0,0.37288141895139904,135.47402245641683,71.2064503377947,0.00484582499608905,14.197012849999737,15.409285739999687,6.198823585605654
activemq-5.2.0,0.4407480668944434,0.47559523809523807,0.0644255848301063,0.43599383073067277,0.6936825542138849,0.6192066353673364,0.6541441427935879,0.6178400572945514,0.36968682271034725,0.8783135536823425,0.6905402018919158,0.42107064622124857,0.41719409282700426,0.41393110677021294,0.3466839111448772,0.1047423968893209,1.0,0.20497021732328896,316.13529627591265,164.29105579508348,0.0014867520919818,0.6197183098591549,0.3214210415348935,0.4212121212121212,0.3537774421107145,0.1994645247657296,1.0,0.37504528953351024,242.817880794702,135.77876444431013,0.0014867520919818,14.995567199999641,15.337443425999808,5.301018464946624
activemq-5.3.0,0.44848901098901095,0.34833164812942363,0.051587342221494,0.3749755620723363,0.6452435614597628,0.5092306814832492,0.5700263833800558,0.5372486940517904,0.3258376453940167,0.8829831056418813,0.6216176158451758,0.2971525600835946,0.41736972704714637,0.3397459612775928,0.2854308770243096,0.0761730871931065,4.0,0.20446203710119615,362.70430107526875,134.79766836203004,0.004273658360300249,0.5395744257730933,0.29106312292358805,0.3798701298701299,0.29445507363410817,0.1995318859872576,4.0,0.4077786700046163,258.2219101123596,125.99244281663223,0.004273658360300249,20.964361049998843,21.21788006400042,6.03285613099225
activemq-5.8.0,0.4074074074074074,0.20941588354523677,0.0199808208419303,0.25880325043092833,0.5922639469324413,0.3450239860322728,0.4523005029055863,0.44009581672850934,0.2483292222842928,0.9322986261006612,0.6135143310118196,0.28660714285714284,0.29568913175470546,0.28571428571428564,0.24545250597626384,0.062075060144346404,4.0,0.20125176826559235,371.83333333333337,109.64466054588945,0.0026303002308134997,0.5652476780185758,0.17554002739043825,0.2664602683178534,0.23422024386245072,0.19968919499814047,4.0,0.41660466427453985,220.0883534136546,105.79358362973407,0.0026303002308134997,29.829472400000668,31.247249303000427,9.295208213763797
derby-10.2.1.6,0.6215696809389981,0.710361165742893,0.22436702416508275,0.6611119421590625,0.7424748711621999,0.7321224808842306,0.734796052010012,0.7289755498601436,0.4733010597998954,0.7564312418883056,0.697321478765089,0.4666666666666667,0.5628010509414685,0.5095728132104822,0.3049030073756655,0.2873603160378221,3.0,0.20128583988883275,406.909654272668,562.3041672807994,0.0028391229148635,0.30808036343146916,0.5136542467021523,0.38466398167890703,0.19127890181044435,0.199438202247191,3.0,0.07995971863014589,366.2877697841726,864.647751321312,0.0028391229148635,24.86422064999715,26.445498075000433,9.160237834093568
derby-10.3.1.4,0.6082908163265306,0.5952362198522345,0.16444623289791366,0.6005398393036492,0.7136002903141803,0.6873564826455744,0.6995473714322843,0.6818336896387558,0.43974704690934907,0.7663141223733003,0.6250246363786806,0.40377375010944744,0.5436347562515786,0.46381503222836096,0.28768807407542496,0.2189778549610799,3.0,0.20142881204008511,443.4951848400125,485.4124716931378,0.00266141007586705,0.3558459629828326,0.5303041434028799,0.42701452719626276,0.2545566522817855,0.19950889653966505,3.0,0.15681262679829786,430.2704402515724,554.5160209180813,0.00266141007586705,29.830458199998247,31.25337610199982,8.74258309274178
derby-10.5.1.1,0.494178963043184,0.3622617824945794,0.06064720320909775,0.39909502262443436,0.6423641378175546,0.5169705383109471,0.5744865965706534,0.5421042126558817,0.339624938171431,0.8603951529541802,0.5611585906564507,0.2872782393891758,0.45192447349310094,0.34461294230688894,0.2853716108096662,0.0874071848577192,4.0,0.20259656008084687,446.6957153231664,198.30598630734573,0.0027206555525778,0.5051963601532568,0.3536853827825547,0.4182086024638596,0.3086751155551492,0.1995967741935483,4.0,0.48005896041414586,350.7053299492386,149.5590863835375,0.0027206555525778,32.79811569999583,34.60806970999976,12.479449021173313
groovy-1_5_7,0.25,0.2857142857142857,0.03229214914312175,0.25,0.6196304030848419,0.4355030011716766,0.5173130426308352,0.4913950300783685,0.2335788769203094,0.9434218950064022,0.5843700335409395,0.2857142857142857,0.1818181818181818,0.2152509652509652,0.2026965769382736,0.0544480750480908,7.0,0.2206710655498456,50.86363636363637,12.083969346289,0.042211104983490746,0.3798076923076923,0.0727272727272727,0.1212121212121212,0.0894522820903618,0.1985294117647058,7.0,0.31164978416374917,20.139225181598064,12.52005775757874,0.042211104983490746,3.74491090000447,4.054612288000426,1.3281207768955956
groovy-1_6_BETA_1,0.3708333333333333,0.3461538461538461,0.055860071301247746,0.32647058823529407,0.6298109500291305,0.49539401119326776,0.5528545411667659,0.5221651525274924,0.28246864277273664,0.8907982261640799,0.6588041540623963,0.34375,0.32916666666666666,0.3125,0.25976552220273325,0.0915296307787775,2.5,0.21695454444848217,97.57916666666668,40.77752933230924,0.0077959401218627,0.5086206896551724,0.2287891860799539,0.3170731707317073,0.24976958798150545,0.1986531986531986,2.5,0.3847872824500282,70.22975517890771,35.85227321157153,0.0077959401218627,5.7240478999956395,6.176162609999592,2.878960603055369
groovy-1_6_BETA_2,0.3333333333333333,0.35857142857142854,0.0640302435446642,0.3308457711442786,0.640239714553739,0.5081106152824719,0.5690018523407262,0.535443201466405,0.2758072624226233,0.8828989743173392,0.6416867084114091,0.3524137931034483,0.29923273657288996,0.3175770308123249,0.25688114000194684,0.10912301090649025,2.0,0.22028644265481054,97.58251633986927,40.79898631969345,0.0067210837428616,0.5,0.2222222222222222,0.3060200668896321,0.23622909951395155,0.1987280595324759,2.0,0.36018801544198675,70.86235489220564,40.64986133544632,0.0067210837428616,5.536663350001618,5.685640801999471,1.966918030196519
hbase-0.94.0,0.48601398601398593,0.5,0.13275735927009807,0.4826232247284878,0.6767028010940629,0.6157479636461825,0.6412143041738232,0.6183933558381127,0.3616815415428555,0.7892777850333028,0.6258558497897866,0.38924963924963923,0.45383522727272724,0.40709353421217825,0.29669392060143884,0.1839084585165946,3.0,0.20477098498590873,176.5614463176575,149.98476558518428,0.00641745525666585,0.44381313131313127,0.4604989604989605,0.45831414094887146,0.3216574477669548,0.19898601758083584,3.0,0.25792342697853077,176.13743589743592,125.72304507197111,0.00641745525666585,10.209763649996603,10.124295355999347,3.1916642399830626
hbase-0.95.0,0.5516838487972509,0.3732863849765258,0.09013913259737205,0.43226338175342544,0.6358366492398997,0.5288277845316911,0.575183858529495,0.5502823159057795,0.3183483493508677,0.7870054510286619,0.7116262408346775,0.38827445506281544,0.5357256778309409,0.4351464435146444,0.3218200578682433,0.16735995562950629,1.0,0.20610086418403578,329.57624831309045,261.8030809359057,0.00169787235896915,0.43224524857725755,0.48180327868852457,0.45401348039215683,0.31159624492699234,0.19937442529297825,1.0,0.2501005599834668,298.22540983606564,247.9410619071991,0.00169787235896915,20.21406389999902,21.24008330999961,6.4786032585068964
hbase-0.95.2,0.4904545454545455,0.4699256774533017,0.1835141462771219,0.48087431693989063,0.6470780470780471,0.5973406899684184,0.6233403298820616,0.6026752389334388,0.3051058993634941,0.7260090167453843,0.6279982698507766,0.423728813559322,0.4608977156991124,0.43349045565473204,0.25187274802505977,0.24739679932171055,4.0,0.2029324504796395,312.1183035714286,365.48650556696043,0.0037332894297316998,0.3057292931746417,0.4106502371861622,0.3498086153472264,0.1623331692767726,0.1994091580502215,4.0,0.1052627738892014,276.02611940298505,485.0861094305279,0.0037332894297316998,27.91712270000062,28.590174514999745,10.22206120206712
hive-0.10.0,0.39429848320693384,0.42871794871794877,0.082447177400712,0.42153549010140023,0.6666853831677287,0.5803505348762146,0.6202092604065109,0.5871374036108514,0.35953695965755883,0.85975743006993,0.6316699366355647,0.4004524886877827,0.37722317842799763,0.3891598585538349,0.3059734671479948,0.12368682411670986,4.0,0.2066767825392643,213.8371451909332,120.01225227055559,0.0048012683643636495,0.5625,0.3176253687315634,0.4011173184357541,0.3159951390474143,0.1993006993006993,4.0,0.40176168732869955,180.47520564042304,89.56249477941707,0.0048012683643636495,14.134534550001263,15.733005763999973,6.560768632716167
hive-0.12.0,0.2642775229357798,0.3528908655490933,0.08322356218034085,0.28182618951643,0.6242692417231461,0.5106896310547402,0.5663648039598881,0.5390274349971967,0.22518988809137824,0.8755655880705742,0.7606016824128241,0.5394736842105263,0.20014419995727406,0.2789253539253539,0.2132769166664883,0.21504795761674078,1.0,0.20178794707787834,194.0317239906003,201.86635763846508,0.0010657000991705998,0.4969879518072289,0.19950248756218905,0.2877609754866073,0.22152737137765044,0.1995863495346432,1.0,0.18350390319441529,195.70912939643944,212.62514735740967,0.0010657000991705998,24.832551199997397,25.94259125499964,8.682660164216216
hive-0.9.0,0.4080641443577332,0.5980769230769231,0.23123973727422,0.4455345993545562,0.6543571099304886,0.6285604189373077,0.6446664837667943,0.6290756969467622,0.3081536537938083,0.743957944563288,0.5894190268737827,0.375,0.3281050955414012,0.32997861082967467,0.1723070604046745,0.27385469207992974,2.0,0.2031361798804272,168.08874734607218,194.06245912664025,0.0028960580142221,0.2129786036036036,0.2233009708737864,0.21445337970006514,0.016669095804850098,0.1992337164750957,2.0,0.0748696573847856,115.66990291262135,234.88920119779772,0.0028960580142221,13.93607035000241,14.902061690999908,5.9751357068033375
jruby-1.1,0.553639846743295,0.5166852057842046,0.0548532972511038,0.5207977207977208,0.7290053377363472,0.6699913419913421,0.6995584420504739,0.6566007047797409,0.45910395035328755,0.8891126589945487,0.5961570029727087,0.3333333333333333,0.5,0.403125,0.34200583328137385,0.08192898858122435,4.0,0.21221990096642585,132.5483870967742,51.49296804743386,0.0168692772698755,0.6073781291172595,0.3584905660377358,0.45512082853854996,0.3783490784469199,0.1984435797665369,4.0,0.5616920638909136,95.90032679738562,34.2224631561146,0.0168692772698755,4.824370849997649,5.093277418000216,1.5362320112000936
jruby-1.4.0,0.49263271939328274,0.4782425898675635,0.10577516805890505,0.4873377314322196,0.6856509002860265,0.6202136791855135,0.6478835651076349,0.619099449539914,0.3899248656523438,0.8185503685503686,0.5483800676597568,0.3225554106910039,0.43006993006993005,0.37051253104538273,0.2642574466013226,0.13840996168582376,4.0,0.205787674915166,155.0897435897436,101.64327514111096,0.0090621024398745,0.48543074324324326,0.45830115830115825,0.471412037037037,0.34873461634976805,0.1988795518207282,4.0,0.5290070444375272,160.66431649040345,64.67702670534877,0.0090621024398745,7.821017900001607,8.85932937100013,3.472465357745294
jruby-1.5.0,0.3458831808585503,0.36851851851851847,0.05475889360313315,0.3549257759784075,0.6540459534576974,0.5240180763098924,0.5855522313014563,0.547752806268023,0.31648949496325585,0.8999999999999999,0.5760229556551895,0.303030303030303,0.30707070707070705,0.29962110171961526,0.2425824062478946,0.07272058823529409,6.5,0.2146308229366743,124.81010101010101,40.413100622316286,0.01331335666351925,0.5232007575757576,0.18405600722673884,0.26481883452997157,0.22336767354514303,0.19906865296209553,6.5,0.4550732283874688,75.55555555555556,33.1591535119349,0.01331335666351925,6.264159599999402,6.855794725999658,2.570304118352208
jruby-1.7.0.preview1,0.24265734265734262,0.2758620689655172,0.04203789042498715,0.2424242424242424,0.6057757849702758,0.4131890098889236,0.49718662763457633,0.4747759981034866,0.203909680028493,0.9153966622480152,0.5414605222565516,0.25,0.1903392754456584,0.21253918495297805,0.16374731588035824,0.06296953255425705,7.0,0.20838623712785195,114.02117117117118,37.69360805089152,0.011911366841529152,0.43379790940766544,0.11814556331006976,0.18301435406698563,0.14241440436788305,0.1993299832495812,7.0,0.40613059235712484,70.0,35.23958135822508,0.011911366841529152,9.824983049998991,10.5056453590007,4.028402069228143
