,precision,recall,pf,F1,AUC,g_measure,g_mean,bal,MCC,accuracy,Popt,cErecall,cEprecision,cEfmeasure,cMCC,cPMI,cIFA,cPCI,c_ROI_PII,c_ROI_PCI,ceIFA,mRecall,mPrecision,mfmeasure,mMCC,mPMI,mIFA,mPCI,m_ROI_PII,m_ROI_PCI,meIFA,median_time,mean_time,std_time
activemq-5.0.0,0.6878360215053764,0.4753833736884584,0.039995653433787304,0.5555315137090043,0.7176111652808785,0.6368315344346847,0.6768467195828456,0.6277659730590517,0.5106918418976067,0.8855421686746988,0.705324732241535,0.375,0.6535897435897435,0.47694556905083224,0.43739739250488596,0.08887225142480035,1.0,0.20378625025051825,455.40178571428567,194.7677010879258,0.00207356998460265,0.5952467343976777,0.4528960772987449,0.5127127774186597,0.4190290811339955,0.1994177583697234,1.0,0.3687709316400627,313.8551094890511,169.05036318206402,0.00207356998460265,0.1241685000059078,0.4420888179997564,1.7811636908152686
activemq-5.1.0,0.5,0.1880896226415094,0.0156530173660394,0.2727272727272727,0.5838516883997433,0.3156688328730751,0.42934227695207483,0.42572871938733275,0.28443004560343105,0.9207224570039785,0.5988016570198497,0.28692493946731235,0.17803617571059427,0.2140610961365678,0.136610846549218,0.1311230847200576,3.0,0.2006665884745319,129.87855297157623,79.95123656624384,0.0067142997240454,0.3425385934819897,0.13635029354207434,0.1961200144595734,0.1056463224680983,0.199442119944212,3.0,0.2394031923272692,100.07142857142858,82.84658957351245,0.0067142997240454,0.19684859998960746,0.44952040499949364,0.9585002201718821
activemq-5.2.0,0.6609579100145138,0.4561728395061728,0.026967033558975048,0.5295918367346939,0.7143886377355916,0.6206200952745602,0.6658153379210096,0.6146142541373787,0.5036611607733028,0.9159885428907169,0.7497026909546667,0.4489966555183946,0.6595744680851063,0.5233416187665061,0.49169783701621034,0.07295728909789526,0.0,0.20619872802437383,487.08904336312474,170.74158629566995,0.0011588869468688499,0.6,0.3178807947019867,0.4153520035872976,0.34666852540367915,0.1994645247657296,0.0,0.2788681316791478,237.97315436241612,168.6734995770504,0.0011588869468688499,0.1546369999996386,0.34334174899981007,0.6485181569910634
activemq-5.3.0,0.6198686371100164,0.2556847545219638,0.01889180752246075,0.36236747398113023,0.6196819519232489,0.4062111909248095,0.5025266520727285,0.47361731732933576,0.3567046890270906,0.9010279814670076,0.6782078584035961,0.26982526881720426,0.5255411255411255,0.3469444444444444,0.3250993116644856,0.05514729173265755,3.0,0.20333631952702663,460.1675,124.8932260000509,0.00426200145896655,0.4039796139666016,0.2186628579201523,0.2806386469771551,0.17145837438796305,0.1995318859872576,3.0,0.25823210815805614,190.54608585858585,144.64266664944478,0.00426200145896655,0.19062690000282595,0.4430062879998877,0.9474546585077059
activemq-5.8.0,0.5454545454545454,0.2133928571428571,0.01158532493553055,0.30330086580086574,0.601545986752339,0.35120305681598485,0.460170041927072,0.44375149024684846,0.31208227447532344,0.9408283931590308,0.6371485132853887,0.32930884904569113,0.14099740201061783,0.19776179702650284,0.13811671920187585,0.1425194258901116,2.0,0.2002350377656557,177.6050306344625,124.69088226625897,0.00241505604412125,0.3836412870340873,0.1164658634538152,0.1772151898734177,0.11681632890662036,0.19968919499814047,2.0,0.2276844220613733,145.17469879518072,125.87417872395156,0.00241505604412125,0.33861905000230763,1.2918483749996812,3.1474150446319835
derby-10.2.1.6,0.7671585119677016,0.630343441724516,0.0960361067503924,0.6906737859140606,0.7674999390704589,0.7429221256228129,0.7545797824840614,0.7298074574865578,0.5666531212446032,0.8117408021973819,0.7020651894615526,0.4569607069061098,0.743421052631579,0.5680697736607173,0.4403719397439201,0.2075855822944731,0.0,0.2018677720798283,538.058358662614,549.5901408168552,0.0007967026121576,0.4396750769642618,0.74125189644203,0.5511234662338228,0.42800135479185153,0.199438202247191,0.0,0.1820161837679852,536.8733372456963,581.1299773391149,0.0007967026121576,0.12940890000027136,0.18014035899963346,0.18423451456055787
derby-10.3.1.4,0.7047160434588888,0.51225,0.0909090909090909,0.5938001016697299,0.7111167904393179,0.6567453303851458,0.6837704842598884,0.6499810551530363,0.464594062705618,0.7870155925354072,0.6074351855153897,0.3532766718854842,0.6727376504773765,0.4582210242587601,0.3435332204734191,0.15815643645127814,1.0,0.20166961130721514,542.1825293350716,423.6656890232866,0.00139463190840515,0.4550953079178885,0.6930113090398403,0.5517291590826356,0.42553336572668804,0.19950889653966505,1.0,0.3715447420541008,560.7179487179487,293.9701681749307,0.00139463190840515,0.1378560500015737,0.22205147099957684,0.2123693121184626
derby-10.5.1.1,0.6149212233549584,0.3285714285714285,0.0320339240677355,0.4189255189255189,0.6470249179798843,0.49005240575042075,0.561831258870719,0.5244265953442767,0.38665313211771585,0.8741267119218674,0.5931254292188243,0.2723930481283422,0.5894673123486682,0.36506170877694794,0.34137349347794166,0.0651325655696285,0.0,0.2039816505530099,589.1782522343594,181.26138164407274,0.00059983589474315,0.4013621200889548,0.271356783919598,0.31866703539823005,0.1929515721881982,0.1995967741935483,0.0,0.36927683077280604,270.1356783919598,148.0680075384281,0.00059983589474315,0.18185974999505555,0.30832552599997143,0.33840652416128364
groovy-1_5_7,0.2857142857142857,0.2857142857142857,0.0265155319606858,0.2857142857142857,0.6272745790331342,0.44235090588047377,0.5247970307020955,0.49469250811970783,0.27346724863817984,0.9514817290552585,0.606768833649859,0.2928571428571428,0.1666666666666666,0.1702898550724637,0.1430690986428134,0.06410394144900286,4.0,0.2140970505350537,45.0,12.324570016306232,0.0356541955545372,0.36931818181818177,0.0555555555555555,0.0952380952380952,0.07768174341212385,0.1985294117647058,4.0,0.28507896966134894,15.190476190476192,12.322396303603874,0.0356541955545372,0.1097317500025383,1.2717472389998148,2.366031287646662
groovy-1_6_BETA_1,0.4068965517241379,0.3726851851851851,0.0534916657587972,0.3716258631512869,0.654985840051392,0.5321218634928763,0.5885485680315272,0.5532933385192855,0.33125732063016344,0.9000100090081073,0.7012625158056436,0.36700336700336694,0.375,0.341686320754717,0.30344265726703357,0.0949059191633449,2.0,0.21469935834466625,114.4,40.80800185235407,0.0073319195764947,0.56,0.22610405323653954,0.32499999999999996,0.2706487245170161,0.1986531986531986,2.0,0.31283967858127704,65.90441621294616,44.217331577444256,0.0073319195764947,0.1284162500014645,1.3979601769996224,2.4915651544624224
