,precision,recall,pf,F1,AUC,g_measure,g_mean,bal,MCC,accuracy,Popt,cErecall,cEprecision,cEfmeasure,cMCC,cPMI,cIFA,cPCI,c_ROI_PII,c_ROI_PCI,ceIFA,mRecall,mPrecision,mfmeasure,mMCC,mPMI,mIFA,mPCI,m_ROI_PII,m_ROI_PCI,meIFA,median_time,mean_time,std_time
activemq-5.0.0.csv,0.547945205479452,0.5488460871074093,0.08833498093489614,0.5557700557700558,0.7353806041392726,0.6861844168382978,0.7097621829109915,0.6753984730057587,0.48059591770140253,0.8609287179761282,0.7062877610271912,0.41546796189052865,0.4721913236929922,0.4450201496833621,0.35528623923711655,0.13338128762587995,1.0,0.20250397906871226,326.0031830238727,213.64032081727504,0.0015916748592716499,0.6113807982740022,0.4673895919760541,0.5336158192090396,0.43440942756130946,0.1994177583697234,1.0,0.3925830808429118,325.7294355291213,168.36489124839562,0.0015916748592716499,0.15834940000000225,0.1604535000000004,0.027979465176643327
activemq-5.1.0.csv,0.2941176470588235,0.25,0.0490549957387075,0.2608695652173913,0.59576671306862,0.39600381652153294,0.49219209603642766,0.4683954306536334,0.21605195512069247,0.8975239544071568,0.5811329454218482,0.2909090909090909,0.2344939117199391,0.25450717909964377,0.1944923793456812,0.09815255582001585,3.5,0.20183966506959325,170.1261415525114,79.95160137633152,0.0052930638436256,0.4285714285714285,0.1678321678321678,0.24303953237963385,0.16807560628052295,0.199442119944212,3.5,0.3263278733076833,120.50174825174825,74.18806202190045,0.0052930638436256,0.14933055000000195,0.15837873400000033,0.041855225371452094
activemq-5.2.0.csv,0.5485837922895358,0.5240998838559814,0.0529071048164513,0.528819635962493,0.7278900250534956,0.6643481278580803,0.69488417011436,0.6548430006187026,0.4758410419640211,0.9016593583558741,0.7225732278823144,0.4819277108433735,0.5178799489144317,0.5013368983957219,0.43776806967769233,0.106312339295301,0.0,0.2045459227339447,391.98157051282055,187.64877964304117,0.00082177074128365,0.5892983699503898,0.3201307189542484,0.41364760657645866,0.3392212608651344,0.1994645247657296,0.0,0.3102860180217001,240.79583186153303,157.7784513260152,0.00082177074128365,0.14802474999999754,0.15180037700000137,0.025550827543063034
activemq-5.3.0.csv,0.34588637435172087,0.33003300330033003,0.0720789560687947,0.3341085271317829,0.6244270474464477,0.48794711591806283,0.5546036116192598,0.5240436262926341,0.2665927647690382,0.8630836480213988,0.5711919546140196,0.28800805782675665,0.3124401913875598,0.29563847005707466,0.2195749767659857,0.1040091026956944,7.0,0.20348813986044215,272.3579545454545,130.9328713489764,0.0060798786480475,0.4334808259587021,0.2312138728323699,0.3009550904287746,0.2012437098149845,0.1995318859872576,7.0,0.3500354185943172,200.92219786060724,116.20769730643298,0.0060798786480475,0.1701961999999994,0.17321173799999925,0.02501414989662792
activemq-5.8.0.csv,0.3071794871794872,0.21856340007024935,0.030789207208847202,0.2385994287402738,0.5893680573362933,0.3519376102076265,0.45680600527711684,0.44447638065353867,0.21747136491201025,0.9233499376557046,0.5775580171222939,0.2770157553290083,0.2021520146520146,0.2188335055403142,0.16827383471534463,0.08221426076218791,5.0,0.20086759089746895,253.85301673517324,104.30316976054729,0.0041654316409587,0.4133928571428571,0.13121739130434779,0.1991043352294809,0.1404713393447986,0.19968919499814047,5.0,0.332458961994587,165.0,100.42028385604524,0.0041654316409587,0.21709644999999966,0.22428443100000023,0.041175723067345675
derby-10.2.1.6.csv,0.6529564571994062,0.6565057283142389,0.1778948116976286,0.5999613390917738,0.7016306915111841,0.6778706808483576,0.6857480002399547,0.6757480917174634,0.43624332188995224,0.7528058005063935,0.6856826966268575,0.426293048672004,0.5863826190712936,0.4871529763737956,0.3114855279081131,0.27258903561424563,1.5,0.20153430217686474,430.3254231662794,515.2416738393638,0.0018149676633952001,0.33324101001707984,0.5648640661938534,0.4229371137768084,0.244319574818278,0.199438202247191,1.5,0.08987638292809155,405.5472972972973,779.7404386344448,0.0018149676633952001,0.1767561000000199,0.17850080900000165,0.04447086639527539
derby-10.3.1.4.csv,0.546367815373069,0.5680466926070038,0.20886002587646335,0.5448941913510099,0.67563337521501,0.6458569208932476,0.6601961506897409,0.6455237352087488,0.35749255527691715,0.7274346701364686,0.6006456209783266,0.3873670212765957,0.4626158431518651,0.41682837161732583,0.2084567006606804,0.2516852365181078,4.0,0.2013904684970012,373.5646975271271,469.54221630145906,0.0032880528488471,0.28302450687387926,0.42624046551859707,0.34185699471381237,0.13826636862255084,0.19950889653966505,4.0,0.10415337755930235,345.4259259259259,637.4197494350409,0.0032880528488471,0.1935843000000119,0.19154674199999933,0.03094238910235981
derby-10.5.1.1.csv,0.35884353741496594,0.35609945609945604,0.1002298702414711,0.34857297725519626,0.6186837709961542,0.5081627754483409,0.5616009951480174,0.5375431189401404,0.2565912106924385,0.82441514760203,0.5521338672893461,0.2900978564771668,0.29182313749242883,0.2804693568829469,0.16725017627631433,0.1342548911051675,5.0,0.20232776515985265,287.4843156843157,194.4149393110543,0.003614018060956,0.3740977306953316,0.2618413851435395,0.3102239815512561,0.1745761432474883,0.1995967741935483,5.0,0.37420086029973565,262.891959798995,152.68465631157216,0.003614018060956,0.211613899999989,0.21337146899999965,0.03639977235716514
groovy-1_5_7.csv,0.2899159663865546,0.2792207792207792,0.02201901581059605,0.2727272727272727,0.6285806785806785,0.4315608701183056,0.5202915544394061,0.4882034862226544,0.26859217993960743,0.9519406860735273,0.5429559435430265,0.2727272727272727,0.2321428571428571,0.245,0.23263380209533335,0.0463664673298977,5.0,0.22502268786654533,63.17857142857143,9.830567876659142,0.0480219656297146,0.42261904761904756,0.07207792207792205,0.12030755314337399,0.09442088050891895,0.1985294117647058,5.0,0.35787875771841277,20.10416024653313,10.646910645949042,0.0480219656297146,0.1183354500000035,0.12418605900000014,0.022155950744917472
groovy-1_6_BETA_1.csv,0.34450549450549445,0.33854166666666663,0.05142022562449635,0.33970429138117564,0.63753720623361,0.4987723421231971,0.564510752077737,0.5309144374827844,0.2823910570053498,0.8922103641764771,0.5312631179406874,0.3333333333333333,0.31785714285714284,0.3063885267275098,0.2467266223429844,0.0940350877192982,2.0,0.21548627601013842,95.01785714285714,36.800618455060075,0.0070910325577855,0.437391304347826,0.1864406779661017,0.2650602409638554,0.18376364574117185,0.1986531986531986,2.0,0.38557292435460766,55.641666666666666,30.402805236528835,0.0070910325577855,0.12016755000000495,0.12334003900000166,0.012236387532206116
groovy-1_6_BETA_2.csv,0.3009433962264151,0.35098522167487683,0.0709448638755433,0.3094051179793952,0.62853466026081,0.5078944380730525,0.5610117625226152,0.5368522176927836,0.2545678758549266,0.8766914504866312,0.6111303046506829,0.3726851851851851,0.24807692307692306,0.2857142857142857,0.2195968090372426,0.1194769483377679,2.0,0.2141398573534953,78.84016393442623,46.192810470802854,0.0066293459728269,0.4375,0.1905241935483871,0.26598639455782314,0.184225441825614,0.1987280595324759,2.0,0.3354797863284143,60.76209677419355,36.34044342122172,0.0066293459728269,0.1207659500000062,0.12473522199999873,0.015089520605058344
hbase-0.94.0.csv,0.4819277108433735,0.5129892037786774,0.14607471240671255,0.4891854578923147,0.6767430309096976,0.6202333430944931,0.6470309850408069,0.6217953020217719,0.36040892988899187,0.7878012865225141,0.6208465155934408,0.4133928571428571,0.4339727330374128,0.41039816831406706,0.2774017699449626,0.2030848329048843,6.0,0.20339069649281072,167.460624417521,155.09509539877234,0.010392502803756549,0.40516688061617456,0.4103238533618281,0.40767164680208157,0.25841752718934363,0.19898601758083584,6.0,0.1912588849475218,160.4038095238095,155.23678846617273,0.010392502803756549,0.13424744999998944,0.1366978170000007,0.01979009093679988
hbase-0.95.0.csv,0.4492953723100362,0.40212765957446805,0.14197771304701257,0.4232323232323232,0.6239495877061468,0.5435180750356701,0.5815090795458036,0.5624567638783968,0.26560597188146673,0.7532416184002431,0.6258800246565739,0.4143795449214168,0.4081062194269741,0.40255852210608056,0.23558751102167086,0.22652363310670515,2.0,0.2072143919654591,250.40335648148147,266.9537732357194,0.00258003995087675,0.3357675906183369,0.3836798613887778,0.3587786259541984,0.18452319199819145,0.19937442529297825,2.0,0.1586574388869471,235.75373868555684,329.795527475174,0.00258003995087675,0.1678214500000194,0.1671985660000007,0.02744599811595265
hbase-0.95.2.csv,0.4747415200435334,0.4319928278688524,0.16279217323672684,0.4444387755102041,0.6215263002427014,0.5652480045244545,0.589837961146294,0.5761371471837573,0.25761868602187393,0.7235016861664006,0.5887167558483849,0.3957035382626072,0.4493570997539804,0.4103052381740906,0.2195476999839684,0.2340761290634101,6.0,0.2034965728792644,304.52095808383234,343.95832038892195,0.005419878264978299,0.3016670829170829,0.3992869875222816,0.3422215645654533,0.15283069504084615,0.1994091580502215,6.0,0.10911338737844195,271.21866515837104,476.05833125608194,0.005419878264978299,0.16914575000001264,0.17100401800000442,0.027947996951218215
