,precision,recall,pf,F1,AUC,g_measure,g_mean,bal,MCC,accuracy,Popt,cErecall,cEprecision,cEfmeasure,cMCC,cPMI,cIFA,cPCI,c_ROI_PII,c_ROI_PCI,ceIFA,mRecall,mPrecision,mfmeasure,mMCC,mPMI,mIFA,mPCI,m_ROI_PII,m_ROI_PCI,meIFA,median_time,mean_time,std_time
activemq-5.0.0,0.304585388201687,0.7902380952380952,0.32853906061545884,0.43915043801600806,0.731989478038771,0.7274028115482205,0.729358289341646,0.725233538611192,0.34207280652211036,0.6902380952380952,0.5921841022144547,0.30048543689320384,0.0935145415498853,0.14226340255785902,-0.1585006953329994,0.4868612858677306,4.0,0.2004878540656983,64.39449736737987,157.04570292027523,0.0039240251256644,0.17534160373966196,0.1328576097614119,0.15000260421187867,-0.0247828896217585,0.1994177583697234,4.0,0.052754505571650054,90.52173913043478,346.9961682590838,0.0039240251256644,0.00090509999999995,0.0009123499999999647,7.854973647314958e-05
activemq-5.1.0,0.1697083938348408,0.8249791144527987,0.3466157760814249,0.2802439024390243,0.7387911919929,0.729390806106955,0.7343818901559866,0.7248580859721716,0.2637036945348989,0.6671186908154823,0.5361235827469533,0.237584803256445,0.03921577548866155,0.066924177775422,-0.13570523464082979,0.4704345332790706,65.0,0.20050095274850604,28.144146736198525,64.99274458452453,0.05275015037428765,0.09878048780487805,0.0405405405405405,0.0566088117489986,-0.07398295449168621,0.199442119944212,65.0,0.05581319529789315,30.0,100.24491579517925,0.05275015037428765,0.0009160999999995,0.0009320619999999019,8.67562294939268e-05
activemq-5.2.0,0.21690460739779355,0.760028525583883,0.3291730757997624,0.33845852895148665,0.7157419010816146,0.7125246512869924,0.7142112293022131,0.7116584341807886,0.2778304475265849,0.679419525065963,0.6200162775046402,0.3220306513409962,0.069368282518096,0.113787737317149,-0.1191181804475135,0.491674182598074,4.0,0.20042329712618012,51.43890852850199,126.98049944790907,0.0035898326583012003,0.1585365853658536,0.0855263157894736,0.11134954697186455,-0.03447407941252045,0.1994645247657296,4.0,0.051818663035628945,65.04276315789474,243.74596154046162,0.0035898326583012003,0.00091565,0.000936860999999886,7.747842782993906e-05
activemq-5.3.0,0.22113961766117415,0.7448979591836735,0.32224275349977854,0.34000780640124906,0.7113495550216419,0.7095838160381464,0.7107947738683306,0.7088511299004294,0.2725948081824481,0.6863768712091882,0.581044114623404,0.263943603566245,0.0610760401721664,0.098201902918884,-0.14553172731454234,0.4707219172032876,34.0,0.2003870737455894,52.850849029266875,124.7290008791037,0.02231559768194795,0.13397435897435894,0.07407467532467525,0.0948955669224211,-0.056680445800388154,0.1995318859872576,34.0,0.0596921540827116,65.07309138001833,215.67207789488828,0.02231559768194795,0.0009871999999999,0.000972682999999952,0.00014219034077955664
activemq-5.8.0,0.133676725802371,0.8199786324786325,0.3414943144804346,0.22924425936244458,0.7386559784076908,0.7295448176779672,0.7340840333815786,0.7250756968595824,0.23465319596751077,0.6685281879015228,0.5190721933334141,0.21666666666666665,0.028053492798732052,0.04985433709942695,-0.13586676119857277,0.48442467171809,39.5,0.2002530481292493,35.25940443331531,84.93937812989938,0.0174860202183575,0.0920296430732002,0.0278884462151394,0.0428138560526709,-0.0700576402718519,0.19968919499814047,39.5,0.058387866379974854,35.054478007419185,121.70545727824799,0.0174860202183575,0.00146605000000025,0.001528728999999917,0.0002965531221535425
derby-10.2.1.6,0.552536525974026,0.7078784570596798,0.2900274232675878,0.6219481715338069,0.7096093747013417,0.7094756841471077,0.7095425255156826,0.7094461022198301,0.3986074159106467,0.7096104939097845,0.7965426004799312,0.48386152144205113,0.2674633711422292,0.34595449412428975,-0.1763796756036185,0.6041958041958042,0.0,0.20059743197150395,194.21321880351326,584.5526338412438,0.0007153461368567,0.13176724364707734,0.221455938697318,0.1649288774635818,-0.11973432667573106,0.199438202247191,0.0,0.02538588859099245,160.66669881842296,1250.5122976564387,0.0007153461368567,0.00093455000000015,0.0009550939999997972,8.768598613231186e-05
derby-10.3.1.4,0.4913543950568068,0.6873713991769548,0.3110714373965257,0.5733906287762236,0.6904301028027695,0.6901461290675858,0.6902880868471126,0.6901137740321404,0.3526963518765136,0.6896554435021054,0.7697508130292452,0.46057819790967164,0.22814297153672555,0.30454267104603905,-0.1996683374123001,0.6099406963771945,10.0,0.2003969559204815,185.02769935815473,564.9019313361384,0.0070108100978523,0.10772546419098139,0.16110248447204967,0.12951452215233056,-0.1486312038406064,0.19950889653966505,10.0,0.02609183554792685,130.4052406832298,1022.3184049027502,0.0070108100978523,0.0010447500000001,0.0010659940000000768,0.00011729206436910541
derby-10.5.1.1,0.27060311543070165,0.7725755995828989,0.3377298414304993,0.3996370235934664,0.7158284594487866,0.712410881736282,0.7144108965910552,0.7117178695498327,0.30762307998134975,0.6776646763984701,0.6690920756521295,0.35665362035225046,0.07847986906710311,0.12863889207112938,-0.2262193063571052,0.627255088636884,43.0,0.2003972743233008,78.80171769977595,248.93590324793934,0.0234466358732139,0.08712905452035885,0.0604537840718745,0.07111251580278125,-0.11427899843585071,0.1995967741935483,43.0,0.02061521113900555,60.03015075376885,581.1764659501024,0.0234466358732139,0.0011558499999999002,0.0011212219999999801,0.0001504630915405959
groovy-1_5_7,0.07306088407005834,0.7817460317460317,0.36813630490956073,0.1327823691460055,0.7095049524451467,0.7001427385324323,0.7050705407156754,0.6976402071264667,0.1649790206523977,0.6368573980033854,0.5094742088215811,0.2071428571428571,0.012084702446148201,0.022728006456819952,-0.15362773575308955,0.6028009093380118,24.0,0.20133618718422144,3.314023536004483,9.94184655265784,0.0486954781522407,0.1,0.0181818181818181,0.03100961538461535,-0.049151127647699897,0.1985294117647058,24.0,0.0345134774414122,5.036038961038962,28.547467669558152,0.0486954781522407,0.00043329999999915,0.0004409229999998711,2.6184578877690644e-05
groovy-1_6_BETA_1,0.16536458333333331,0.7894088669950738,0.3799323707522789,0.2718257826171495,0.7062697461597124,0.6965814003858941,0.7005069590784538,0.6956194913192477,0.2367459025804319,0.6350498940075486,0.7332993567693166,0.4821200510855683,0.0677524717514124,0.1184740310862181,-0.07667792954032285,0.6185567010309279,24.5,0.20122475677920626,20.71703081232493,64.19682316016767,0.04636219054175145,0.17192118226600983,0.0708020050125313,0.10258096334045695,-0.0225113748767164,0.1986531986531986,24.5,0.03182515561034985,20.271264367816094,146.52829313240494,0.04636219054175145,0.00045679999999844996,0.000463900999999775,3.1098165524561105e-05
