,precision,recall,pf,F1,AUC,g_measure,g_mean,bal,MCC,accuracy,Popt,cErecall,cEprecision,cEfmeasure,cMCC,cPMI,cIFA,cPCI,c_ROI_PII,c_ROI_PCI,ceIFA,mRecall,mPrecision,mfmeasure,mMCC,mPMI,mIFA,mPCI,m_ROI_PII,m_ROI_PCI,meIFA,median_time,mean_time,std_time
activemq-5.0.0,0.6966632962588473,0.2667484531683379,0.020907509766247452,0.38569604086845466,0.6233658938004403,0.4197029201822471,0.5113489965056145,0.4813862685576483,0.37388803005500326,0.8690870170462007,0.5276281633913743,0.21169927742145,0.6666666666666666,0.3188405797101449,0.3227460900907362,0.0481669113541903,0.0,0.20519660198742207,461.0666666666667,108.8651151811134,0.00262913899594675,0.47333270178097764,0.3656716417910448,0.4114986532956143,0.2934544766079526,0.1994177583697234,0.0,0.4073735434653343,255.18345323741005,124.84788448357446,0.00262913899594675,1.851131499999994,1.8703148649999988,0.08231439965741663
activemq-5.1.0,0.4186046511627907,0.2982456140350877,0.0344042330715734,0.3500150135121609,0.6311778578604741,0.4557355394154583,0.5363948391650379,0.5032348673443697,0.3061108994022047,0.9125007959033649,0.5244740041895137,0.22497219132369295,0.3847248576850094,0.28232998885172794,0.24711935783294592,0.0458333333333333,3.0,0.20492099018957405,279.8709677419355,63.12331558141081,0.0104153621705874,0.43437243642329776,0.1712328767123287,0.24630541871921174,0.17041755153410115,0.199442119944212,3.0,0.4074427232196245,125.17609126984128,60.32103645207047,0.0104153621705874,1.892093000000017,1.9253435840000004,0.09842312584781587
activemq-5.2.0,0.5,0.2083865474670072,0.02615345416021295,0.2904092600248036,0.5912611965409017,0.342945717070552,0.44915638860804014,0.4397729035801318,0.2669812202213975,0.8914038078999715,0.4999311416540063,0.1728395061728395,0.4791304347826087,0.2477033291192583,0.23373065146709565,0.043038419024288205,1.0,0.20684066507817905,360.44362934362937,66.94238976568089,0.0053348279760922004,0.3878676470588235,0.20339216767788193,0.2681159420289855,0.16226724057593467,0.1994645247657296,1.0,0.4113548742423747,153.00873873873874,74.40965017043902,0.0053348279760922004,2.0159069499999878,2.020024303,0.10909638756040473
activemq-5.3.0,0.521286231884058,0.27511773940345363,0.0296582973062853,0.3555555555555555,0.6213438135535643,0.42903156854655683,0.5171460656977847,0.48705442322984993,0.32460366829120285,0.8931552256776274,0.4738078912596124,0.2103174603174603,0.48803418803418797,0.29102356939878526,0.27244233428711095,0.04553038729901905,2.0,0.20396845537975994,434.25502425502424,95.81569444350149,0.0063114172775664504,0.36992481203007516,0.2005586592178771,0.26036800729178533,0.14929133140520828,0.1995318859872576,2.0,0.4464457754730607,175.1979675965871,78.35369718814638,0.0063114172775664504,2.2854593499999964,2.3020630160000017,0.09164319935666576
activemq-5.8.0,0.34375,0.3035841274356421,0.0370840247312072,0.32133298799965465,0.6326439267981869,0.46190001817528065,0.5414537642722002,0.5069707379793125,0.2814391512830978,0.9222041638921856,0.5345100123366774,0.1917808219178082,0.2711864406779661,0.2295480645815037,0.18877120453506746,0.043217293835068046,2.0,0.2030371548345043,343.20588235294116,72.5279676076604,0.00470022373438205,0.5187009388948746,0.1550889296790936,0.23809523809523805,0.1999629886935114,0.19968919499814047,2.0,0.4247689459170154,195.07831325301203,91.77805526298016,0.00470022373438205,3.196696950000046,3.2236997500000064,0.1086079259655109
derby-10.2.1.6,0.7939876215738284,0.12090053763440856,0.0161781063927239,0.21129396151293955,0.5532361776991368,0.21547659246409934,0.3457368935470718,0.3783394523719544,0.2241221194400655,0.6952300431808629,0.3635053292287316,0.09514756472931375,0.8070719602977667,0.1702191987906273,0.20125336787264905,0.0395634379263301,0.0,0.206093690566258,582.8732193732194,112.97067745246909,0.0030554377015670504,0.254000256016385,0.4300428784489187,0.3205120618577036,0.09840002394507194,0.199438202247191,0.0,0.45196644300940847,311.3098591549296,136.33904666332865,0.0030554377015670504,1.864357900000073,1.8772191849999922,0.053776277906547314
derby-10.3.1.4,0.7840487546369899,0.13626692456479683,0.01529141967028685,0.23206854345165234,0.5594362624946221,0.2393355448730335,0.3662752763389082,0.3891104861045902,0.24452405429648094,0.7273869346733668,0.34726582246860693,0.1014803690195237,0.7533783783783784,0.1773896836346912,0.19821045079593613,0.0404659870083002,0.0,0.2051759694655105,606.4353448275863,121.02673964401018,0.0028205524385039498,0.22084237950499347,0.3333333333333333,0.26499365430663135,0.035392266036908995,0.19950889653966505,0.0,0.4514088631833033,270.4890316062924,119.5077389934452,0.0028205524385039498,2.066397699999925,2.065813632999996,0.037341060474987565
derby-10.5.1.1,0.5911680911680912,0.2086330935251798,0.02265951908881175,0.3093209876543209,0.5925729894166665,0.34393284667178575,0.45122106528116435,0.44020943632351883,0.29606213131355696,0.8697597274520352,0.4363242340121436,0.1588468355750182,0.5678746928746929,0.24712491738268333,0.24932041617995954,0.0389265820921159,2.0,0.20577153015575578,566.9977272727273,108.0551146922194,0.00429765203902345,0.3745748299319728,0.26565798733286416,0.3136674788258499,0.1783695392363583,0.1995967741935483,2.0,0.5035999742220971,265.2697218481301,104.16454905152183,0.00429765203902345,2.5081087000000934,2.5128916440000104,0.0406369040422513
groovy-1_5_7,0.4083333333333333,0.3798076923076923,0.02210012210012205,0.37499999999999994,0.6839343882332306,0.5466560725567333,0.6123724356957945,0.560792885888206,0.38126314837977204,0.9555555555555556,0.5015823039170887,0.2727272727272727,0.3333333333333333,0.3,0.2947751128163427,0.0327869940278699,2.0,0.2206805083905815,93.16666666666666,10.930806245691725,0.0304515239596769,0.4444444444444444,0.0754716981132075,0.1300898995240613,0.11409719182933814,0.1985294117647058,2.0,0.46039091790296643,20.299091544374562,9.618536124465685,0.0304515239596769,0.7848428500000182,0.7863869630000044,0.025882723200615028
groovy-1_6_BETA_1,0.5,0.1304347826086956,0.0124845392702535,0.20344827586206896,0.5577111244919464,0.23067213291617217,0.3598891682380385,0.3851138633627629,0.22198999935925307,0.9087938205585264,0.3045043682204181,0.1111111111111111,0.4083333333333333,0.1632653061224489,0.1910605749518067,0.028180558000352,1.0,0.22212337094744475,123.7,11.449614716408018,0.0239078580101887,0.217391304347826,0.0983606557377049,0.1348314606741573,0.01447929564576865,0.1986531986531986,1.0,0.4437779298851928,30.098360655737704,13.075430374612552,0.0239078580101887,0.840553899999918,0.8406695180000042,0.021129286377301788
groovy-1_6_BETA_2,0.5,0.10172413793103445,0.00842271727172715,0.1714285714285714,0.5467569225129709,0.18463108441158343,0.3186634530124755,0.36482080475130885,0.2057393338033279,0.9086659699116912,0.40708510579619606,0.1,0.375,0.1558704453441295,0.16756192221122254,0.02356316712752355,1.0,0.22007995676750514,119.25,12.188093729959105,0.0281435375343888,0.217391304347826,0.0944940476190476,0.13188405797101443,0.01463416765045295,0.1987280595324759,1.0,0.3973983913250561,30.229127134724862,15.36902511726594,0.0281435375343888,0.8974129499998753,0.897731502999984,0.023656354290945397
hbase-0.94.0,0.5941176470588235,0.12068052429498205,0.01970703714889755,0.19722418670438469,0.5471909453455658,0.21461601936147584,0.3418607626464859,0.377823729832685,0.18785999928980665,0.8020435060613573,0.3403087006040516,0.10405797101449271,0.5714285714285714,0.16930466965902824,0.1680632333069412,0.04209998175515415,0.0,0.22523678898518923,219.7142857142857,27.612482704189354,0.0094887875469473,0.2083737158364024,0.2125,0.21121271752131804,0.0113421188989443,0.19898601758083584,0.0,0.4373482835208129,85.0,36.719842283024235,0.0094887875469473,1.067369799999824,1.0819493069999908,0.06767658432709768
hbase-0.95.0,0.3333333333333333,0.01581052368453935,0.01251370113262695,0.02952069716775595,0.5026229175316844,0.03112170880230505,0.12482202656747421,0.30399071448169834,0.031719875911503645,0.7692307692307693,0.2955528376419605,0.0150375939849624,0.4,0.028470111448834802,0.03467334373373655,0.0127391442155309,0.0,0.23781817444512193,241.0,8.95147228079066,0.0197585477629523,0.2866666666666667,0.32663283892792083,0.30678733031674205,0.1189636034830282,0.19937442529297825,0.0,0.5179041849104289,200.81434093029455,78.16225430018127,0.0197585477629523,1.6026071500000398,1.6116613679999956,0.05856517202382323
hbase-0.95.2,0.5,0.033058102118875554,0.01222000995520155,0.0618556701030927,0.5107401259048037,0.06397716202356665,0.18076990766803186,0.31622208337241375,0.07673585251962614,0.7369980548140592,0.2807788249012078,0.0277777777777777,0.5,0.0523560209424083,0.0674850406253154,0.0148038571115494,0.0,0.22830945691421362,340.75,20.827761091977713,0.006251458328931699,0.13886473729971427,0.1838334685050013,0.15847900341571225,-0.0885324776397098,0.1994091580502215,0.0,0.5022083908350023,125.0,51.10743698674433,0.006251458328931699,1.7493725499998618,1.7537647979999702,0.04103136606370643
