,precision,recall,pf,F1,AUC,g_measure,g_mean,bal,MCC,accuracy,Popt,cErecall,cEprecision,cEfmeasure,cMCC,cPMI,cIFA,cPCI,c_ROI_PII,c_ROI_PCI,ceIFA,mRecall,mPrecision,mfmeasure,mMCC,mPMI,mIFA,mPCI,m_ROI_PII,m_ROI_PCI,meIFA,median_time,mean_time,std_time
activemq-5.0.0,0.245664739884393,0.8153300155013461,0.4500846023688663,0.3786191536748329,0.6829244726325947,0.6573139121667847,0.6702611682998569,0.6564494246618722,0.2653578549510089,0.5904138169636265,0.5684357083331655,0.2982456140350877,0.26970324361628706,0.2839123782512968,0.14798001926160698,0.17336951986616805,8.5,0.20145457506217296,189.30591589451177,157.357709019,0.01265518503212105,0.3155706727135299,0.24365079365079362,0.2718024691358024,0.12037996677033515,0.1994177583697234,8.5,0.22741082647040084,170.3592995169082,149.712567293189,0.01265518503212105,2.3000000002326715e-06,2.4695000000052315e-06,5.815666341873532e-07
activemq-5.1.0,0.13774209216198158,0.8947368421052632,0.4717829071058056,0.23849062074810964,0.71260444037585,0.6634074062637001,0.6888643245726234,0.6570858730515061,0.22847496366204914,0.557151779551661,0.5467294529371858,0.2580645161290322,0.11429888826271835,0.15774195220569176,0.0611808890286122,0.17202742784964303,10.0,0.20101031370927164,83.06606210181943,73.49691390570828,0.0158623485651483,0.26658163265306123,0.1041666666666666,0.15158695964383165,0.0490811439352177,0.199442119944212,10.0,0.22452389307832793,75.31802517231046,68.97927943133246,0.0158623485651483,2.3999999996249244e-06,2.626999999999491e-06,1.5319174259499528e-06
activemq-5.2.0,0.1767021896309495,0.826376811594203,0.46606856812316455,0.2923059087220311,0.6804312512376092,0.6492926920537989,0.6661846485762828,0.6480394782293001,0.2255108898515524,0.5652770067530059,0.5848213709134162,0.2666666666666666,0.15186206896551718,0.19554675903018304,0.0706846052349138,0.18462577187141688,21.0,0.20109710506719825,113.06810344827586,105.0904095335447,0.02546095606753535,0.2732683982683982,0.147158836689038,0.19110671936758888,0.063343964706342,0.1994645247657296,21.0,0.2123720150358837,110.44295302013424,102.84859721927796,0.02546095606753535,2.400000000513103e-06,2.7119999999980493e-06,1.1839577695037494e-06
activemq-5.3.0,0.1759465478841871,0.822875816993464,0.4666664432364316,0.2903302498487075,0.6786336731630402,0.6480922180320672,0.6636523127010687,0.6478265848149283,0.2252272237337008,0.5650954804252531,0.49245389599982675,0.1808510638297872,0.11261072261072255,0.13981178891309604,0.00521950094006475,0.1752403047268451,9.0,0.20107514054948125,99.43371647509579,84.77404971669114,0.015588130642441,0.2346938775510204,0.1260599208592425,0.1651308166949586,0.031188901519495653,0.1995318859872576,9.0,0.22437687864427713,110.31079432350865,98.05920615898347,0.015588130642441,2.5999999992976086e-06,2.7235000000347396e-06,7.571642820598027e-07
activemq-5.8.0,0.1068942340006721,0.899367088607595,0.480393642417949,0.19087728008889834,0.7079192480559657,0.6572585061857226,0.68245077996487,0.6515328970183358,0.19644777263659954,0.5416168120539254,0.5674337489704796,0.3205128205128205,0.11634059308477909,0.16985214569058782,0.10547286602645604,0.16819401280314494,54.0,0.20073015639739256,146.78748180494907,121.9529423735357,0.04984460142724155,0.36754385964912273,0.1111111111111111,0.17204341670599335,0.10811736046411435,0.19968919499814047,54.0,0.24461614985668684,140.22178304787002,116.36424386355178,0.04984460142724155,2.949999999835029e-06,3.2114999999643955e-06,1.1860513268954201e-06
derby-10.2.1.6,0.4993188010899182,0.7468879668049793,0.3777146803775612,0.5976610403799416,0.6835163556948203,0.6780576218519658,0.6809637713801304,0.6777306865291566,0.3469639855628026,0.6643547021702324,0.5500188944911615,0.22786458333333331,0.3028562488825317,0.2532188841201717,-0.0445280785247771,0.2575328533174204,0.0,0.20071597164381133,215.7667855020796,273.9727118387676,0.00257064249954025,0.19148550724637675,0.32404079650315687,0.2421052631578947,-0.0142841166915855,0.199438202247191,0.0,0.179486640309897,230.9823183706556,257.2163845238309,0.00257064249954025,2.3999999996249244e-06,2.7909999999842228e-06,2.1889995431244137e-06
derby-10.3.1.4,0.4474663814180929,0.743390241472083,0.397374488611702,0.5589379564534844,0.6728723821127125,0.6647849878875268,0.6684762207366587,0.6646920818018378,0.3156870030744372,0.6438791216942992,0.4661528541869143,0.127265885740462,0.2307692307692307,0.1662905204372784,-0.0656928205201441,0.1666669169714127,7.0,0.20101128641039115,188.0887298747764,154.43807323325117,0.00900650319866265,0.16498005982053834,0.2453408959370297,0.19698139698139688,-0.05662092420705345,0.19950889653966505,7.0,0.22947321212383232,200.11695906432746,172.5277877048111,0.00900650319866265,2.500000000793534e-06,2.9105000000129167e-06,1.5774789221276874e-06
derby-10.5.1.1,0.23038136061510278,0.8297872340425532,0.44961676403832634,0.3607311648596052,0.6902630421720959,0.6620608469887197,0.6757732017718066,0.6601521357586733,0.2629072174596082,0.5893444313552835,0.5195917421313241,0.1854497354497354,0.2310870947234583,0.2078461538461538,0.0928878120305616,0.11037920835538265,5.0,0.2011917212469723,230.58173076923077,129.04278789635828,0.00638200377960985,0.29030843820920155,0.20506410256410254,0.2398927237636915,0.0910723560424293,0.1995967741935483,5.0,0.29338232248157126,205.10049019607843,139.45629690575555,0.00638200377960985,2.600000000185787e-06,2.9939999999850643e-06,2.051819680260202e-06
groovy-1_5_7,0.0565378084107481,0.8257575757575758,0.49414053559166854,0.1056209150326797,0.662144621370219,0.6247840103159251,0.6439863347882073,0.6269694216773579,0.1181732177431027,0.516245487364621,0.4545647952415378,0.1483516483516483,0.024390243902439,0.0416666666666666,-0.029367163123743698,0.23240589198036,29.5,0.20243281947221844,6.829268292682927,8.794735871026635,0.11629956045699635,0.1428571428571428,0.0267530741110003,0.045118166626879855,-0.02373086070499245,0.1985294117647058,29.5,0.1871212321069307,7.53921568627451,7.484245750584622,0.11629956045699635,1.7999999997186933e-06,2.0100000000322637e-06,1.0878878617888133e-06
groovy-1_6_BETA_1,0.1354838709677419,0.8,0.47825972798403615,0.23306878306878304,0.6627425623504207,0.6345901892647502,0.6484118723499591,0.6361527047684511,0.18145114271511725,0.546216350609136,0.3691839990390311,0.12,0.06289556962025315,0.0833333333333333,-0.043140449859138896,0.15885879839368205,13.0,0.2042806007725751,19.172582076308785,14.727999879129591,0.049129563903642245,0.12771739130434778,0.0517241379310344,0.072289156626506,-0.053286301140329,0.1986531986531986,13.0,0.2291214045538208,15.2,15.000295644349986,0.049129563903642245,1.999999998503199e-06,2.231500000000608e-06,1.038295598581732e-06
groovy-1_6_BETA_2,0.13312236286919826,0.7727272727272727,0.4831081081081081,0.2278510234443133,0.6456770784625456,0.6211349655784115,0.634215304017638,0.6239958375486423,0.1690697386018537,0.5396341463414634,0.49904412318917957,0.14907407407407405,0.0689655172413793,0.09467787114845935,-0.04132967976303665,0.2094072640117994,9.0,0.20315527056187327,22.52709359605911,19.884792407796485,0.0274668620362502,0.1481481481481481,0.06201923076923075,0.0869565217391304,-0.03893399932471525,0.1987280595324759,9.0,0.18809616117236788,20.12121212121212,21.495355154423443,0.0274668620362502,1.7999999997186933e-06,2.059499999820247e-06,1.399610570761616e-06
