,precision,recall,pf,F1,AUC,g_measure,g_mean,bal,MCC,accuracy,Popt,cErecall,cEprecision,cEfmeasure,cMCC,cPMI,cIFA,cPCI,c_ROI_PII,c_ROI_PCI,ceIFA,mRecall,mPrecision,mfmeasure,mMCC,mPMI,mIFA,mPCI,m_ROI_PII,m_ROI_PCI,meIFA,median_time,mean_time,std_time
hbase-0.95.0,0.3376253542620449,0.6476846691660756,0.3689727463312369,0.44274216003056344,0.6365100864907366,0.6356879862250696,0.6360713920584061,0.6357425619843718,0.23215463517342388,0.6320046460060187,0.5890125260189547,0.47738118426178416,0.3056994818652849,0.3762269226458297,0.1473358252775579,0.35195541401273883,8.5,0.2011734070780609,188.8833177132146,330.586136645981,0.0084081843730515,0.22335289663006436,0.2540983606557377,0.23817693143478008,0.033268438294445646,0.19937442529297825,8.5,0.0627472696761633,155.38324752743532,484.46974535409527,0.0084081843730515,0.0396801500000023,0.04034279100000015,0.0037734108514731893
hbase-0.95.2,0.42419317390294864,0.6646870153672635,0.33041995028296395,0.5168803418803418,0.6668867636516227,0.6665262831212488,0.6667959562868521,0.6665220306972695,0.29876118770511884,0.6700956679479981,0.598517816217065,0.48611068242847,0.3915981198589894,0.43196129531029837,0.19993672616437697,0.3299147724829502,10.0,0.2011304121160061,264.42995633187775,431.1795417104816,0.008881775603583199,0.2548272045258886,0.33573141486810554,0.2885311447811448,0.08208772859671,0.1994091580502215,10.0,0.07254241876234224,225.33340650897316,606.255682154353,0.008881775603583199,0.04883035000000285,0.05099406999999966,0.007131330266751692
hive-0.10.0,0.2606673407482305,0.8421648550724637,0.31374501992031867,0.3966277151187758,0.7621785584932996,0.7551123940753375,0.7594837990085854,0.7509888990919361,0.34730218468242624,0.7032498889875667,0.7112943114200778,0.48461174242424243,0.2063508064516129,0.28514963297571994,0.1745917391699831,0.2704128511084389,12.0,0.2016556408227854,118.125,159.10412589486057,0.0132496894139085,0.2710098870056497,0.1528477630172545,0.1935483870967742,0.06193943691631565,0.1993006993006993,12.0,0.1047738771135931,87.72566371681415,170.02521890366916,0.0132496894139085,0.0344303000000039,0.03505337900000053,0.0038658463696139805
hive-0.12.0,0.14160567892703455,0.7377976190476191,0.38763129963766785,0.23834085536213195,0.6775863750723157,0.6713041501605213,0.6746309151833458,0.6710625428619558,0.19480704511016217,0.6231487145556083,0.6463879265968222,0.5219806763285024,0.1387288387288387,0.2185134014921249,0.14608620761502938,0.297631927296795,6.0,0.2008430966827356,135.89876789876791,206.30303056024843,0.0038892604660848,0.2857142857142857,0.1139926975945017,0.1632658680985818,0.0637280526367742,0.1995863495346432,6.0,0.08830406664743459,110.39372056514912,247.64264588458775,0.0038892604660848,0.1286772999999996,0.1292143669999991,0.009511170432236062
hive-0.9.0,0.3800080128205128,0.7135258358662614,0.29292174755713474,0.49609610779026064,0.7111178856090975,0.7110909636397824,0.7111044244080746,0.711084736160468,0.34625712800374586,0.7078867727034838,0.5862414622397643,0.3564560439560439,0.261863354037267,0.30488380880408084,0.08907606396829859,0.28365434399917155,10.0,0.20177188553678835,135.04737007626386,184.32375210897285,0.011866307296212401,0.1682705653742944,0.16823899371069173,0.1682242990654205,-0.039371954524994354,0.1992337164750957,10.0,0.09476592702449416,87.83009708737865,181.78621678279728,0.011866307296212401,0.0260977500000052,0.027341477999999836,0.004118457101477764
jruby-1.1,0.29417502787068006,0.8198051948051948,0.2647058823529412,0.4304705124073478,0.7769995636397041,0.773085758362142,0.7747544719083473,0.7710073239924276,0.38130455503204297,0.7443100178171159,0.5817165346077084,0.2413793103448276,0.13038858530661807,0.1685478757133798,0.0171065120398214,0.22156434547244094,4.0,0.20388553511979207,34.820554210384714,38.76748410445994,0.0108235108730063,0.2,0.11651583710407235,0.14946808510638293,0.0011430213765027,0.1984435797665369,4.0,0.1597998447264996,30.39869281045752,38.18448282599812,0.0108235108730063,0.0058469499999915,0.006355449999998602,0.0013065796875403879
jruby-1.4.0,0.44001896633475573,0.7183098591549296,0.2132325616980348,0.5443322109988776,0.752781074462715,0.749959017852595,0.7521832421204643,0.7497439673169969,0.43192752639878373,0.7748270248270248,0.5669437304022702,0.35214626391096976,0.3196767001114827,0.33445190156599547,0.1760611554531456,0.20473174366616986,2.0,0.20282482407621366,113.58324205914568,115.89984258568256,0.00543360500419425,0.3385856079404467,0.32625754527162976,0.3333333333333333,0.17228609162232805,0.1988795518207282,2.0,0.18830269746315348,115.66680672268907,114.5516467120499,0.00543360500419425,0.012395799999993,0.012405615999997737,0.0018536108019583095
jruby-1.5.0,0.2,0.8620689655172413,0.26800460917995006,0.32737905369484316,0.8023562059814229,0.7953020924148091,0.7988248716628102,0.7869911064133777,0.33573032447667484,0.7410894190555207,0.6128002965842981,0.2758620689655172,0.09829575952764355,0.1428571428571428,0.04535627074951625,0.20898594377510032,22.0,0.2028851419094381,40.581009848800115,39.785929565637346,0.0391257401336911,0.2580645161290322,0.0963855421686747,0.1403508771929824,0.042831747472801704,0.19906865296209553,22.0,0.1824646375621538,40.09697325888921,44.70790753990433,0.0391257401336911,0.0160379500000118,0.016530331999998357,0.0022181776631235157
jruby-1.7.0.preview1,0.14907161803713526,0.864367816091954,0.2800780179570256,0.2546439628482972,0.7931324971798117,0.7858491134158581,0.7892693459682241,0.776870916683984,0.28037377782949546,0.7277285447761195,0.6140736720127966,0.3239268680445151,0.0853416313559322,0.1346816615272991,0.06731039840020965,0.210439083603847,21.0,0.2015876114574563,50.650901442307685,54.217886899637165,0.02419244881050955,0.28801843317972353,0.0769230769230769,0.12203530060672915,0.05354628310054995,0.1993299832495812,21.0,0.18056532474844417,45.26792698826597,52.287695741328776,0.02419244881050955,0.0371841999999986,0.03722078699999937,0.002580925710424865
lucene-2.3.0,0.4279220779220778,0.6538271604938272,0.2763440860215054,0.5217435139131603,0.6868747530044077,0.6864459643765604,0.6867151038724836,0.6860781868952044,0.33483775144688666,0.705685618729097,0.5426863327735928,0.3454861111111111,0.4062883812331123,0.37455035971223016,0.19439804461403953,0.20684210526315785,1.0,0.2025825236339145,120.23643724696356,122.71332848343457,0.00494000352841905,0.33527131782945735,0.40874697336561744,0.36901254773595193,0.1945837906345862,0.1986754966887417,1.0,0.19027155841482224,120.79344262295082,124.43838537875283,0.00494000352841905,0.00743950000000375,0.007847922999997032,0.00176250161917009
lucene-2.9.0,0.35534242232086233,0.6132075471698113,0.28004914004914006,0.4489023870417732,0.6654919646714401,0.6607397076637078,0.6630988783618291,0.6607732922419194,0.27970507856532467,0.7007697325505544,0.5126651080502205,0.3125,0.31427015250544665,0.31153797548338175,0.13547122920126203,0.19960269238053147,1.0,0.2014174530572712,158.90479739170937,154.50786724997465,0.00246067827296185,0.308411214953271,0.30963917525773194,0.31143736680085243,0.1363021478129583,0.1991910814480378,1.0,0.2010303514974533,155.31479381443296,157.85626107356572,0.00246067827296185,0.02388854999999515,0.025075816999999986,0.004065647797487196
lucene-3.0.0,0.2268960321446509,0.7333091436865021,0.32415069398545937,0.3463203463203463,0.7001194668399087,0.6999369955328727,0.7000282220753897,0.6995387141604518,0.2691649528387221,0.6830699878779716,0.6329515810883407,0.4137931034482758,0.2156862745098039,0.2830683624801271,0.16656994664781904,0.219959266802444,4.5,0.20154168342383294,105.28376298576376,116.44904019946432,0.00741187601104695,0.3786792452830189,0.21498599439775906,0.27300959909655553,0.1583820410177941,0.19919917913857643,4.5,0.17012410486549,105.21320346320347,123.69434378012187,0.00741187601104695,0.0226901500000025,0.023326973000000875,0.0029650499935719647
lucene-3.1,0.08017478863873845,0.7073170731707317,0.3280615496107855,0.1433934314147527,0.6911290305679922,0.6892889640481272,0.6904508305608121,0.6890144966483556,0.15427372456105498,0.6718674819090364,0.5361082027981485,0.3,0.0617580681561724,0.10226244343891396,0.05461880189722255,0.19165183490126275,15.0,0.2006929906451255,63.8061286407767,59.894356391226864,0.01124127729786655,0.3086080586080586,0.06117680928337315,0.1013649075875486,0.05398116502009835,0.1996105160662122,15.0,0.2142214739878044,65.0,58.11374871924374,0.01124127729786655,0.14274720000000224,0.14395678600000136,0.00793854563517911
wicket-1.3.0-beta2,0.18163074248266942,0.8062851782363978,0.2869062407403187,0.29534779691344215,0.7608691271182776,0.7571987253587447,0.7593766015559813,0.7547625305136636,0.2912902306046139,0.7213185114223248,0.5872395762777585,0.2883116883116883,0.1166666666666666,0.1671322160148975,0.08108684989462636,0.18029019003595276,5.5,0.20135836957921854,74.86225490196078,69.34721400151506,0.0074469670041514505,0.34,0.12787762216745807,0.1855590062111801,0.10138768460402009,0.1993817619783616,5.5,0.2347018425278009,82.75,69.88360598888542,0.0074469670041514505,0.044725549999995395,0.0451849309999991,0.0030025682224969273
wicket-1.3.0-incubating-beta-1,0.1561130169620735,0.8615900383141762,0.29843167952533095,0.26471003743731014,0.7834665727354406,0.7737255084250673,0.7782161464933675,0.7680320482155178,0.28297788143944674,0.7120470247350978,0.6035730299067765,0.30662393162393164,0.09865669240669239,0.1499361430395913,0.0773818236506362,0.18447457022453115,3.0,0.2012077603234581,60.94464285714286,54.920443561256434,0.0046618965057399,0.3333333333333333,0.0983606557377049,0.1538461538461538,0.08434960116802184,0.1993517017828201,3.0,0.22666329194137308,60.194335169158144,53.61228079249101,0.0046618965057399,0.0393350499999911,0.039988341999999434,0.0030003510125023967
wicket-1.5.3,0.10157219067980355,0.8607881136950905,0.31853861074069584,0.18180880836647514,0.7705906279110699,0.7619919807549675,0.7661880837413151,0.7546302335668013,0.22378866428660138,0.6876625516802238,0.6237601654132461,0.3076923076923077,0.0646904969485614,0.10747019577819089,0.0639466634748258,0.18763067584344928,16.0,0.20083578341659236,62.45895176944901,59.49521943608459,0.0133335120084919,0.3333333333333333,0.06824193992835484,0.11182847417492965,0.06837329759949404,0.19958092955050355,16.0,0.2202274272680938,65.0,56.225555097549105,0.0133335120084919,0.11682409999998805,0.11773953300000013,0.00843632412722717
Median,0.2342606707317073,0.7636363636363637,0.3056768558951965,0.36044511950190805,0.7293103448275862,0.7258159903897168,0.7275884801030909,0.724092299064154,0.2949417200037086,0.6964598997493734,0.5810083403555548,0.32,0.16405676535356,0.21755533507269803,0.09467074524873326,0.2130949073155241,7.0,0.20126772648689883,109.86884920634921,118.42004100662436,0.0079549067616125,0.2808749701171408,0.1519490254872563,0.1944444444444444,0.0708771868911751,0.1993704092339979,7.0,0.17949183985516443,100.0395256916996,120.28675287983236,0.0079549067616125,0.04005130000000175,0.05733298689285698,0.05497990487444651
