,precision,recall,pf,F1,AUC,g_measure,g_mean,bal,MCC,accuracy,Popt,cErecall,cEprecision,cEfmeasure,cMCC,cPMI,cIFA,cPCI,c_ROI_PII,c_ROI_PCI,ceIFA,mRecall,mPrecision,mfmeasure,mMCC,mPMI,mIFA,mPCI,m_ROI_PII,m_ROI_PCI,meIFA,median_time,mean_time,std_time
activemq-5.0.0,0.3623188405797101,0.4719601677148847,0.15038259413259408,0.4098360655737704,0.6610890476583073,0.6068450874387633,0.6334912658520573,0.6117229947281575,0.29068416476464387,0.7917545710267229,0.5441927094681276,0.22066866619618908,0.2849025974025974,0.2487046632124352,0.1330997970677373,0.1215226939970717,4.0,0.20149470281202755,195.8777969018933,118.37155672934554,0.0080817356334235,0.4719601677148847,0.3623188405797101,0.4098360655737704,0.29068416476464387,0.1994177583697234,4.0,0.4355288681227893,250.54480059240453,114.80395421457936,0.0080817356334235,0.0,0.0,0.0
activemq-5.1.0,0.18750904268145646,0.4811253561253561,0.17589142794060825,0.26961538461538465,0.6523322563681307,0.607049700056435,0.6289748393776762,0.6121706818969564,0.20264417578872815,0.7972318007662835,0.5323809052349237,0.21010186757215615,0.13260073260073255,0.1617647058823529,0.07586511122066555,0.12291660236427046,6.0,0.20162702060211846,96.7404319818113,59.25755990472124,0.010967805301446101,0.4811253561253561,0.18750904268145646,0.26961538461538465,0.20264417578872815,0.199442119944212,6.0,0.43547473262615133,135.64285714285714,62.332104353479664,0.010967805301446101,0.0,0.0,0.0
activemq-5.2.0,0.2666666666666666,0.48528174936921786,0.1639344262295081,0.3459996793330127,0.6607254985425757,0.6141328614084027,0.6370030648665959,0.6180446709232437,0.2542793134103699,0.7971901804199941,0.5545583256457247,0.23971830985915488,0.20541140719962594,0.21902199189422625,0.1193377355147959,0.1238410270715023,5.0,0.2013999620370312,152.30536490505605,94.19460774241804,0.009240964774657901,0.48528174936921786,0.2666666666666666,0.3459996793330127,0.2542793134103699,0.1994645247657296,5.0,0.4466205421777151,200.5369369369369,89.222838041183,0.009240964774657901,0.0,0.0,0.0
activemq-5.3.0,0.2346368715083799,0.4431818181818182,0.1707635068527999,0.3059564272580375,0.635370191998476,0.5772274094849618,0.605592456268993,0.5878134383626638,0.2072347055311726,0.7879323268015848,0.49803188543021704,0.22100122100122094,0.18979416809605484,0.20245937637241984,0.09998874034841701,0.1242672919109027,6.0,0.20157732392284217,166.33831236897277,101.87049292428813,0.0087951622148367,0.4431818181818182,0.2346368715083799,0.3059564272580375,0.2072347055311726,0.1995318859872576,6.0,0.4413257707533028,205.72362956810633,93.32214468401742,0.0087951622148367,0.0,0.0,0.0
activemq-5.8.0,0.14398443579766534,0.47402159244264497,0.1819728026438057,0.22021079073831365,0.6451436920419531,0.5996977765378682,0.6219053730547976,0.6059858602513968,0.17249642091374862,0.7972608306070141,0.5385006373827841,0.22871794871794865,0.11501714845663885,0.1531914893617021,0.08157737728767085,0.1234126824155446,10.0,0.20082665088957125,144.28846153846155,89.42050168966458,0.00959476346474885,0.47402159244264497,0.14398443579766534,0.22021079073831365,0.17249642091374862,0.19968919499814047,10.0,0.4493055013045582,180.28517647058823,80.71352909033332,0.00959476346474885,0.0,0.0,0.0
derby-10.2.1.6,0.6597930839002267,0.39008416476227636,0.10289290771012996,0.48952850877192977,0.6439652814782153,0.5431457010052287,0.5916224899283101,0.5621469518808787,0.3392404815324451,0.7277807813454938,0.4597281036043518,0.20925367325094865,0.5906352683461118,0.31050338370260494,0.20014155152255603,0.1203830369357045,1.0,0.20202385256937244,425.1741573033708,251.73619393108538,0.0028608597163584997,0.39008416476227636,0.6597930839002267,0.48952850877192977,0.3392404815324451,0.199438202247191,1.0,0.5189946865402784,476.3390907286083,182.5087479822058,0.0028608597163584997,0.0,0.0,0.0
derby-10.3.1.4,0.56875,0.37646153846153846,0.1223272375593458,0.4554223027936596,0.6272833680917622,0.5267217362646471,0.5746855730919818,0.5505325126568824,0.2936170929637505,0.7252283024001325,0.41300136740904936,0.19722103055436385,0.5024752475247525,0.2832359798440673,0.16009420510174224,0.11907715939974,1.0,0.201558513724853,408.6167004048583,241.99765770510783,0.002554928181324,0.37646153846153846,0.56875,0.4554223027936596,0.2936170929637505,0.19950889653966505,1.0,0.5195055297003044,465.57257331211633,179.9249331182385,0.002554928181324,0.0,0.0,0.0
derby-10.5.1.1,0.34604724654198826,0.4927964344941957,0.15232146521649903,0.4035348013951793,0.6710679471087242,0.623317670877282,0.6465932555934999,0.6255707118550586,0.29470126924922047,0.7982679048562193,0.5087595832736047,0.2256897549681651,0.26581196581196576,0.24668645191033245,0.1335413660917277,0.12087372417719561,4.0,0.2012482229022282,263.81671794871795,156.60391712369676,0.005454662245807949,0.4927964344941957,0.34604724654198826,0.4035348013951793,0.29470126924922047,0.1995967741935483,4.0,0.5206917546764085,341.2223749603469,130.4508825074328,0.005454662245807949,0.0,0.0,0.0
groovy-1_5_7,0.09901960784313725,0.5714285714285714,0.1851851851851851,0.1692528049653855,0.6906111417383479,0.6700431467223804,0.6802494120006402,0.668449167947696,0.16661145289310925,0.8052934785716328,0.49276250248746556,0.1428571428571428,0.032258064516129,0.0512820512820512,0.00998576970301715,0.1228070175438596,17.5,0.20463505948743854,8.716131907308377,4.977331998593742,0.07735353745717395,0.5714285714285714,0.09901960784313725,0.1692528049653855,0.16661145289310925,0.1985294117647058,17.5,0.5358960078344243,27.69607843137255,9.841013245320745,0.07735353745717395,0.0,0.0,0.0
groovy-1_6_BETA_1,0.18183060109289614,0.4193548387096774,0.17781814574627697,0.25834175935288173,0.6219749888810402,0.555967622653263,0.5880458785254188,0.5710969142737704,0.1742501613808719,0.7867325546570829,0.3918477519858346,0.1851851851851851,0.131578947368421,0.15268065268065265,0.057140842999204855,0.1237785016286645,16.0,0.20428058380960765,39.46657183499289,24.13752597729291,0.06542643033869805,0.4193548387096774,0.18183060109289614,0.25834175935288173,0.1742501613808719,0.1986531986531986,16.0,0.5547269341611905,55.26782351358622,18.693552361943684,0.06542643033869805,0.0,0.0,0.0
