,precision,recall,pf,F1,AUC,g_measure,g_mean,bal,MCC,accuracy,Popt,cErecall,cEprecision,cEfmeasure,cMCC,cPMI,cIFA,cPCI,c_ROI_PII,c_ROI_PCI,ceIFA,mRecall,mPrecision,mfmeasure,mMCC,mPMI,mIFA,mPCI,m_ROI_PII,m_ROI_PCI,meIFA,median_time,mean_time,std_time
groovy-1_6_BETA_2,0.20541829745596865,0.5393939393939393,0.19967845659163985,0.2926898914905768,0.6696059899698945,0.6403537439702565,0.6578875011812271,0.6403180788934302,0.22659714201270603,0.7777724843021981,0.4764845838068711,0.2779310344827586,0.1476034858387799,0.1944247578549492,0.10615374443742795,0.15397292584342143,7.0,0.20358927529235765,48.44175084175084,34.63000250202022,0.0184395316160002,0.4,0.1769449715370019,0.2448979591836734,0.15609474724371944,0.1987280595324759,7.0,0.3581092577784575,55.42307692307692,30.176160228470415,0.0184395316160002,47.99060675000146,47.956570695999474,1.6196060788763444
hbase-0.94.0,0.41396725879484497,0.625,0.22764287829434404,0.4909077550420631,0.6916690553215943,0.6832410273577506,0.6870307064300691,0.681969787503024,0.33788778073607706,0.7480701429450247,0.5437825389687447,0.36478537360890295,0.36,0.35474337872213074,0.20288253010924712,0.2048627528237457,2.0,0.2026947638188331,141.2431289640592,143.34412057384367,0.00474610446007335,0.3554829339143064,0.36124999999999996,0.35783112853176546,0.1986325652137399,0.19898601758083584,2.0,0.19251055076895324,140.0,148.2194178754956,0.00474610446007335,50.48482299999887,50.54844847600041,1.4009539290702342
hbase-0.95.0,0.39956140350877195,0.5428921568627451,0.2337673183768197,0.45881782945736427,0.6523569960278821,0.631254044511868,0.6407502504335452,0.6327322749973902,0.27961323460858856,0.7133561634751331,0.5468588833752552,0.4321393948670851,0.3918308702791461,0.4064939158943319,0.2234436052408905,0.25512665213060914,2.0,0.20202600626940445,239.39418178568235,303.20933616121306,0.0028407998292117997,0.3138686131386861,0.35102625616420097,0.32945684020734733,0.15339122124961516,0.19937442529297825,2.0,0.11287570666353505,215.34959349593495,367.3502629211154,0.0028407998292117997,59.19964290000644,59.17930119600016,2.1050281618669775
hbase-0.95.2,0.48930205949656747,0.5297297297297298,0.20098754392570278,0.5012793079304003,0.6622996638235081,0.6344639161382698,0.6455970766739265,0.6355561234471181,0.31718210183686857,0.7291166396331905,0.5328265904064665,0.4223818350324374,0.4678021978021978,0.44005571030640667,0.24855164038157557,0.23704089078673546,4.0,0.20190429409384691,317.104462474645,368.64917808075063,0.0044181529703168,0.3333333333333333,0.4402985074626865,0.37871544173834665,0.1980379946008594,0.1994091580502215,4.0,0.1366274005720433,296.10074626865674,433.599489395634,0.0044181529703168,61.176966099999845,61.298474415999955,2.3406916820751125
hive-0.10.0,0.33122858736355665,0.6986301369863014,0.18048702485380114,0.45015979960266045,0.7582898126463701,0.7500622070464809,0.7530149591631806,0.7455101971750122,0.38341979388087377,0.8094379302334112,0.6458798135959914,0.4696969696969697,0.30884478273436744,0.3796833287305532,0.2874399577448326,0.17432676395366326,4.0,0.2021948966781009,179.3814432989691,152.5173591198132,0.00495329696047685,0.561309722686268,0.31277173913043477,0.3989795918367347,0.3209227690174681,0.1993006993006993,4.0,0.27018407285409796,180.1592920353982,126.37367007439542,0.00495329696047685,57.71443744999851,57.60723137499998,1.7520130503751365
hive-0.12.0,0.17069587402128966,0.6496753246753246,0.27679418737152967,0.2717481416459409,0.6926855802449001,0.6887645951183983,0.6915058108127574,0.6877835450387721,0.22701672986947125,0.7178548703384915,0.6433637509623722,0.5272058823529412,0.16693989071038245,0.25379302941386955,0.19366345965615214,0.24962853926404277,5.5,0.2010494276986344,163.9419051277127,204.69351393152203,0.00384244408229895,0.3842151675485008,0.1530612244897959,0.21863154513331184,0.13478153966236012,0.1995863495346432,5.5,0.1172841199840876,150.38941062176167,249.2957245612491,0.00384244408229895,58.30962944999919,58.350114449999964,2.549369244116749
hive-0.9.0,0.42642702517944625,0.5666120666120666,0.19338367493707298,0.49231007033001,0.6899707360801957,0.6673666299575485,0.6789694440132226,0.6654330037905449,0.3489541990603331,0.7639710387078809,0.5125976906698518,0.32147922998986833,0.3255411255411255,0.32573977593897907,0.1508216501391239,0.2083719599634978,5.0,0.20243158012464185,167.87134637514384,168.18455874608156,0.00643698233099,0.2920957144258115,0.2857142857142857,0.2885572139303483,0.11577702370252074,0.1992337164750957,5.0,0.1818074754958599,150.5607476635514,160.0854301382525,0.00643698233099,56.39732720000029,56.05627592700112,2.2621248264242197
jruby-1.1,0.37699093359470714,0.7741935483870968,0.17563366810138686,0.49549403263781755,0.7971555635331726,0.7908325729299837,0.7940922334029394,0.7839800968243159,0.4417893803454085,0.8199233716475096,0.6059865981644726,0.2899159663865546,0.21291208791208785,0.2446712018140589,0.12059008254018136,0.16238126433016703,4.0,0.20574725431346605,56.767712550607285,44.54336860509953,0.01366912421849025,0.4678184281842819,0.2884615384615384,0.3697399527186761,0.27281686802059135,0.1984435797665369,4.0,0.3217434890629661,76.00961538461539,38.63190672350751,0.01366912421849025,46.330744949998916,46.143590409000026,2.3970599670171735
jruby-1.4.0,0.5237212750185323,0.5970149253731343,0.11809521509725555,0.5379310344827586,0.7326068057967219,0.7090682558321671,0.7193266962273468,0.7019352740071509,0.43610624764998507,0.821543264942016,0.5124738125935044,0.32002048131080385,0.4361305361305361,0.34815546772068506,0.24836229808422983,0.13631223546896698,2.0,0.2043424670612815,153.37949709864603,103.94372761644298,0.007023228352377,0.47419140451927333,0.43830985915492954,0.4604591836734694,0.3288412091653142,0.1988795518207282,2.0,0.5139639012311232,158.57444444444445,64.80034086741524,0.007023228352377,50.99945799999841,51.24516239300079,2.6873407713346205
jruby-1.5.0,0.2808450704225352,0.7380174291938998,0.14904683195592283,0.4041478615946701,0.7933614417989419,0.7873585625010464,0.7906616052778487,0.7838590136060395,0.3911071536215301,0.8416075650118203,0.5925638965211651,0.3090185676392573,0.17519181585677746,0.22485955056179774,0.15549481996446035,0.1278823879455082,10.0,0.20404648410733112,72.08325624421832,44.96012941586645,0.022052822953477,0.6619047619047619,0.240506329113924,0.351364522417154,0.3317262118743982,0.19906865296209553,10.0,0.6767869870907752,100.0,34.161513201610916,0.022052822953477,50.29787030000443,50.54468926300047,1.6127680008652352
jruby-1.7.0.preview1,0.2438878950506857,0.6201923076923077,0.1101083032490974,0.34477028347996086,0.7525746952688781,0.7302277494576681,0.7415370043625393,0.7185421567984243,0.32786087293222715,0.8765559767084157,0.534369455669722,0.3090185676392573,0.17499999999999993,0.21964620745108543,0.17330618240351264,0.08974284044418465,5.0,0.2034123106469695,103.84825870646766,49.0662598535575,0.008841856014977851,0.6172161172161172,0.16525332375134744,0.26000711617149974,0.23811008561082897,0.1993299832495812,5.0,0.6486931458784544,97.8304347826087,32.606750216769214,0.008841856014977851,60.15048355000181,60.378258806000524,2.663843467272953
lucene-2.3.0,0.483647351581941,0.5873776908023484,0.189502002002002,0.5247858017135862,0.6909392387936819,0.6708255885230829,0.6807809819131637,0.6699716929316979,0.3595927051809535,0.7548153600785179,0.531255319135193,0.35173201370384466,0.5,0.40455790639389166,0.2689605492951131,0.17723635747851485,0.0,0.20318071632903584,146.22829131652662,123.65553194209578,0.0025256121156083,0.39871794871794874,0.4833333333333333,0.4435336976320583,0.28804880041604874,0.1986754966887417,0.0,0.2479895311395625,141.23322884012538,108.16464138876198,0.0025256121156083,48.26992380000593,48.32178179500086,1.369753342432841
lucene-2.9.0,0.41809353437260416,0.4058004857089482,0.14002837977296173,0.39729322082263263,0.6220211885531486,0.547268723300237,0.5837704515252705,0.56270694209762,0.2581423951510411,0.7657369618376545,0.43253372936594303,0.2285714285714285,0.39009661835748793,0.2882995201934338,0.17545681924655349,0.12450641513855525,1.0,0.20304548973085312,197.08226600985222,116.96549975927374,0.0033540810470535,0.38694461351186854,0.4,0.39326152996409824,0.23989121030122867,0.1991910814480378,1.0,0.5519618814296998,200.79603960396042,77.06028277864846,0.0033540810470535,55.302133649995085,55.608357246000814,2.633535477266545
lucene-3.0.0,0.2486559139784946,0.3874269005847953,0.15393766612363885,0.30710750548497373,0.6197934684680517,0.5330348035068755,0.5785722697743114,0.5546994084928538,0.20171382088749357,0.795941009953429,0.4920116832655097,0.28968531468531467,0.2745098039215686,0.28657543173672206,0.19564522190004824,0.11507062410553165,2.0,0.20277813140308476,135.56756756756755,78.28460359163746,0.005514503399812701,0.4736517719568567,0.27411873840445267,0.34810659186535764,0.24313578541171033,0.19919917913857643,2.0,0.5601695882294322,135.0,51.7232177438416,0.005514503399812701,54.39778914999624,54.65414143100003,2.2620608147264725
lucene-3.1,0.11656452162070136,0.4634146341463415,0.14255895366775725,0.18734605911330043,0.6628463841658903,0.6043119470490024,0.6325049216338416,0.6096804856520703,0.17271028148544582,0.8427799034256072,0.468459267486527,0.2564784053156146,0.09950495049504951,0.14150353088406187,0.10306734086567801,0.1004280113623884,5.0,0.20178380935776075,101.47787943351298,49.60202487016225,0.0059970383393565,0.46966911764705876,0.09268513230534925,0.15200972862263185,0.13734203253398305,0.1996105160662122,5.0,0.5444796112708092,95.22479335089471,34.467009476250524,0.0059970383393565,58.946556149981916,59.26119810299948,3.7242001938900433
wicket-1.3.0-beta2,0.23849682427664076,0.6449579831932774,0.17281941550762986,0.34125644631973745,0.738627345850625,0.7292414876990794,0.7343491624856096,0.7242561831324275,0.3099651751908926,0.8157734273972729,0.5586257941723398,0.3103174603174603,0.1852484472049689,0.23256738842244806,0.15696522765968174,0.1273009599096555,9.0,0.2020170982262928,119.51037549407116,72.88177091206599,0.01401826121078765,0.5659420289855073,0.20383522727272724,0.2975075987841945,0.254413323030172,0.1993817619783616,9.0,0.53962196713189,130.609375,53.78771725649827,0.01401826121078765,58.82957080000779,59.15601455999975,1.9688354701544546
wicket-1.3.0-incubating-beta-1,0.1978252137487806,0.7142857142857143,0.17661913250148542,0.308105223505776,0.7621951219512195,0.7541018797125563,0.7565180915148721,0.7527181361302775,0.2990413412578796,0.815842307986077,0.5920593945784174,0.2926829268292683,0.1355975485188968,0.18509119746233144,0.12839749192444166,0.1310409221159728,7.0,0.20183593812705886,82.60734658599827,54.42106976804883,0.011090385175171,0.575187969924812,0.17143142742902834,0.2675267770204479,0.24275467997154784,0.1993517017828201,7.0,0.5123213126798243,105.08333333333334,43.74795688630828,0.011090385175171,57.76957555000263,57.968302318999775,1.6109957819444647
wicket-1.5.3,0.13133254484525914,0.6386946386946387,0.1714087880829403,0.21817625458996326,0.7266294774381552,0.7111905968737477,0.7173135882332655,0.7075388402278562,0.22299704271658655,0.8203621884034256,0.5915395817415599,0.28918128654970754,0.09363758992805754,0.13862683438155135,0.10059773275372555,0.12254289929591546,8.5,0.20124424152391115,88.73001598721024,54.425732310998114,0.00815784050259395,0.5658350658350658,0.1135135135135135,0.18817060085836906,0.18811971414241935,0.19958092955050355,8.5,0.5449302102448366,107.7258064516129,42.723569699862225,0.00815784050259395,53.92118924998795,53.93799450099817,2.1625036607019688
Median,0.2990381075110456,0.6039701257861635,0.1791705447275811,0.3932393829746714,0.7086287301319658,0.6904874966155109,0.6990678035135035,0.6872351932820542,0.3110814879206937,0.7815609002221579,0.5396299676621211,0.293103448275862,0.23745594898472894,0.26100803101633896,0.16398023529039255,0.14366151254970488,3.0,0.202116206163227,143.5543956043956,104.06030035145923,0.0054484102421126,0.4285714285714285,0.25,0.3134731746672045,0.21505007773290885,0.1993704092339979,3.0,0.3874566539915461,140.58844313581156,83.5927394459606,0.0054484102421126,56.14233555000101,55.67444731374999,6.073364362086725
